"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"979749937507422208","","","2018-03-30 15:59:22 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
MAKE THE ONE TONE 2018 in 클럽 FF
▶ https://t.co/55FlpVB98P
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/fIXorCbeJD","","","","http://bit.ly/2GGFuBL,https://twitter.com/solplparty/status/979749937507422208/photo/1"
"979749929781514241","","","2018-03-30 15:59:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
Empty Chairs in 살롱노마드
▶ https://t.co/GeGbUyvZgH
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/zZE3WMtKfv","","","","http://bit.ly/2GmXxty,https://twitter.com/solplparty/status/979749929781514241/photo/1"
"979749920839274497","","","2018-03-30 15:59:18 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
뉴 City Wave in
▶ https://t.co/EVpBhR4BGa
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/4VzfmUyVSQ","","","","http://bit.ly/2GJ42ds,https://twitter.com/solplparty/status/979749920839274497/photo/1"
"979749913478205440","","","2018-03-30 15:59:16 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
THE BLANC X FUNCITY in CON•VENT (프리버드)
▶ https://t.co/irKeTPIPLK
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/bEKbGv79An","","","","http://bit.ly/2GpqWn1,https://twitter.com/solplparty/status/979749913478205440/photo/1"
"979749907522256896","","","2018-03-30 15:59:15 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
제임슨 x 아시안체어샷 'Bottoms Up'V2 in
▶ https://t.co/paH1FW0PfN
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/CZJWx79DFy","","","","http://bit.ly/2GEU64F,https://twitter.com/solplparty/status/979749907522256896/photo/1"
"979749900136210432","","","2018-03-30 15:59:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
Rock Lobster in 클럽 FF
▶ https://t.co/8aqoEAqU6h
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/6YAq9H9L0Z","","","","http://bit.ly/2Gr1wVN,https://twitter.com/solplparty/status/979749900136210432/photo/1"
"979749893366525953","","","2018-03-30 15:59:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
클럽 빵 (토) in 클럽빵
▶ https://t.co/upQHrBlj1Q
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/TnrPzhh3ht","","","","http://bit.ly/2GETY5b,https://twitter.com/solplparty/status/979749893366525953/photo/1"
"979749860575449089","","","2018-03-30 15:59:04 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
권나무 @ 제비다방 in 제비다방
▶ https://t.co/W2k5leLw2A
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/khBmLeBeka","","","","http://bit.ly/2GlaHHl,https://twitter.com/solplparty/status/979749860575449089/photo/1"
"979749855286517760","","","2018-03-30 15:59:03 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
SECOND WIND in 클럽 스틸페이스
▶ https://t.co/ExWFddqhYL
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/9GyzFMgGhx","","","","http://bit.ly/2GL5coK,https://twitter.com/solplparty/status/979749855286517760/photo/1"
"979749848571408384","","","2018-03-30 15:59:01 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
이은철 @ 제비다방 in 제비다방
▶ https://t.co/aNOJEsP99m
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/qw29Gfy9ca","","","","http://bit.ly/2GmXu0Q,https://twitter.com/solplparty/status/979749848571408384/photo/1"
"979749841847967746","","","2018-03-30 15:58:59 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
클럽 빵 (일) in 클럽빵
▶ https://t.co/L6A1KxCzeL
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/h4fBjhzMxS","","","","http://bit.ly/2GETJqN,https://twitter.com/solplparty/status/979749841847967746/photo/1"
"979749834398760960","","","2018-03-30 15:58:58 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
Happy April Fools' Day in 클럽 FF
▶ https://t.co/Xa5UfMhtLG
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/QAms7yOtDR","","","","http://bit.ly/2Ih0zjq,https://twitter.com/solplparty/status/979749834398760960/photo/1"
"979749825699811328","","","2018-03-30 15:58:55 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
신인류 in 고고스 2
▶ https://t.co/6Abr3LUujv
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/aVj7bTKMKI","","","","http://bit.ly/2GDiPq3,https://twitter.com/solplparty/status/979749825699811328/photo/1"
"979749817181265922","","","2018-03-30 15:58:53 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
Live In April in 클럽 FF
▶ https://t.co/FlayUTx4Yb
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/C2E7fu68Ko","","","","http://bit.ly/2GpqTHR,https://twitter.com/solplparty/status/979749817181265922/photo/1"
"979719430245617664","","","2018-03-30 13:58:09 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #3시의인디살롱 】
[3시의 인디살롱] 블랙신드롬, 32년간 지켜온 메탈밴드의 자존심
https://t.co/Pf5qS4UZfY
#인디음악 #인디뮤지션 #뮤지션인터뷰 #OSEN","","","","http://bit.ly/2GYVrB9"
"979710642159587329","","","2018-03-30 13:23:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #PlayDB 】 #블루스퀘어
포맨 콘서트 (2018.05.05 ~ 2018.05.06) at 블루스퀘어 아이마켓홀 (구 삼성카드홀)
▶ https://t.co/p4oLhcd9Ln
　
#플레이DB #인터파크티켓
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/PQmbdMGwNk","","","","http://bit.ly/2GlyGdB,https://twitter.com/solplparty/status/979710642159587329/photo/1"
"979685035086434305","","","2018-03-30 11:41:28 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #CJ아지트 】
승호 영덕 Good Bye 콘서트
▶ https://t.co/57GaIs2E15
　
#CJ문화재단 #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/llYd6UmQND","","","","http://bit.ly/2GkLNf9,https://twitter.com/solplparty/status/979685035086434305/photo/1"
"979678169543380993","","","2018-03-30 11:14:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #PlayDB 】 #예스24라이브홀
더 몬스터 8 (2018.05.19 ~ 2018.05.19) at 예스24 라이브홀 (구 악스코리아)
▶ https://t.co/5wn3QdZTww
　
#플레이DB #인터파크티켓
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/1tfgKOoQUO","","","","http://bit.ly/2GZtkC4,https://twitter.com/solplparty/status/979678169543380993/photo/1"
"979643946136518656","","","2018-03-30 08:58:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[아동/가족] ［서울］ 싱어롱 콘서트 뮤지컬 ＇Live Show＇ 〈무지개 물고기〉 티.. : 18.04.04(수) 11:00
▶ https://t.co/yUx8Fxg55T
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GkUZjL"
"979643942743478273","","","2018-03-30 08:58:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 2018 포맨콘서트 ＇Stand by me＇ 티켓오픈 안내 : 18.04.05(목) 15:00
▶ https://t.co/FdL315eeAH
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2E7agOT"
"979642170830401536","","","2018-03-30 08:51:09 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.03(화) 자라섬 포크 페스티벌 티켓 오픈 안내
▶ https://t.co/ot6bOiu2AL
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/6dF36St7mC","","","","http://bit.ly/2pRCqso,https://twitter.com/solplparty/status/979642170830401536/photo/1"
"979637656463212545","","","2018-03-30 08:33:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
2018 포맨콘서트 ＇Stand by me＇ 티켓오픈 안내 : 18.04.05(목) 15:00
▶ https://t.co/5Yj0qOLxzH
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty https://t.co/Fsi9Iwnf3Z","","","","http://bit.ly/2IcVDw7,https://twitter.com/solplparty/status/979637656463212545/photo/1"
"979628847644790784","","","2018-03-30 07:58:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 2018 비보컬 특별초청 콘서트 티켓오픈 안내 : 18.04.04(수) 10:00
▶ https://t.co/lnqJIxUJR7
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GjMqWh"
"979624055568523264","","","2018-03-30 07:39:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #상상마당 】
YAHYEL Live in Seoul with PONY，KIM XIMYA
▶ https://t.co/0InjHXU5Zj
　
#상상마당홍대 #라이브홀 #LIVE_HALL
#공연일정 #티켓공지 #솔플파티 #solplparty https://t.co/6MjvCQVgQK","","","","http://bit.ly/2GmgdJO,https://twitter.com/solplparty/status/979624055568523264/photo/1"
"979597392856211456","","","2018-03-30 05:53:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[뮤지컬] 뮤지컬 〈명성황후〉 - 광주 티켓오픈 안내 : 18.04.03(화) 14:00
▶ https://t.co/MlEfCKdI5e
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2IeWs7E"
"979597395678892033","","","2018-03-30 05:53:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[뮤지컬] 뮤지컬〈투모로우 모닝〉 티켓오픈 안내 : 18.04.05(목) 11:00
▶ https://t.co/L8TTKjArrk
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2pMKT0H"
"979597390909976576","","","2018-03-30 05:53:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[아동/가족] 패밀리뮤지컬 〈헤이지니＆럭키강이〉-청주 티켓오픈 안내 : 18.04.03(화) 09:00
▶ https://t.co/ZKww1InElb
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2pS8gWw"
"979596919436726273","","","2018-03-30 05:51:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.03(화) 김성규 1st Solo Concert ‘SHINE’ 티켓 오픈 안내
▶ https://t.co/asCAy2Jl7b
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/H9VTvm25V9","","","","http://bit.ly/2GjIN2y,https://twitter.com/solplparty/status/979596919436726273/photo/1"
"979596888339984389","","","2018-03-30 05:51:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.04(수) 발칙한 로맨스 티켓 오픈 안내
▶ https://t.co/Udck6nTATj
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/IOpoeJi8zN","","","","http://bit.ly/2E6oksa,https://twitter.com/solplparty/status/979596888339984389/photo/1"
"979588945540460544","","","2018-03-30 05:19:39 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #상상마당 】
웬즈데이 프로젝트 vol.7 [사비나앤드론즈: After Sunset]그리고, 흘러간 날들
▶ https://t.co/T3vc8kXFsX
　
#상상마당홍대 #라이브홀 #LIVE_HALL
#공연일정 #티켓공지 #솔플파티 #solplparty https://t.co/7VFHTj28yp","","","","http://bit.ly/2IclNik,https://twitter.com/solplparty/status/979588945540460544/photo/1"
"979588901164724225","","","2018-03-30 05:19:28 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #상상마당 】
웬즈데이 프로젝트 vol.7 [사비나앤드론즈 : After Sunset] 해진 후에
▶ https://t.co/b0nVbGRNy1
　
#상상마당홍대 #라이브홀 #LIVE_HALL
#공연일정 #티켓공지 #솔플파티 #solplparty https://t.co/gF5UwVANBs","","","","http://bit.ly/2pQj1c1,https://twitter.com/solplparty/status/979588901164724225/photo/1"
"979581024760934400","","","2018-03-30 04:48:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[아동/가족] - 공 연 명 : 패밀리뮤지컬 〈헤이지니＆럭키강이〉 - 대전 티켓오픈.. : 18.04.03(화) 09:00
▶ https://t.co/a1pTBislDb
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GnEP54"
"979533291295473664","","","2018-03-30 01:38:30 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[연극] 발칙한 로맨스 티켓오픈 안내 : 18.04.04(수) 14:00
▶ https://t.co/Ev9vejta43
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2IeCQjR"
"979533288909017090","","","2018-03-30 01:38:29 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[연극] 우리는 이 도시에 함께 도착했다 티켓오픈 안내 : 18.04.09(월) 11:00
▶ https://t.co/cdA8bxD36W
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2pPU9kI"
"979516958478565376","","","2018-03-30 00:33:36 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[뮤지컬] 뮤지컬 「넌센스」 티켓오픈 안내 : 18.04.04(수) 10:00
▶ https://t.co/sY8Nm5LxaU
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GWphGn"
"979377026367983616","","","2018-03-29 15:17:33 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
NADA UR WAY in 네스트나다
▶ https://t.co/rIAiCHfRAu
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/Z4xEpZUdJc","","","","http://bit.ly/2Iev4GQ,https://twitter.com/solplparty/status/979377026367983616/photo/1"
"979377018390433792","","","2018-03-29 15:17:31 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
라이브 클럽 데이 - Vol 36 (하나투어 브이홀 ) in 레진코믹스 브이홀
▶ https://t.co/MJTiiqgscL
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/vDmh1R5mf6","","","","http://bit.ly/2GTBWKj,https://twitter.com/solplparty/status/979377018390433792/photo/1"
"979377005866160128","","","2018-03-29 15:17:28 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
대니보이 앤 더 캐리지스 @ 제비다방 in 제비다방
▶ https://t.co/Zgv2KiuvGq
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/yM33CUvb6r","","","","http://bit.ly/2IeJUNH,https://twitter.com/solplparty/status/979377005866160128/photo/1"
"979376998215798785","","","2018-03-29 15:17:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
GBN Live House in GBN 라이브 하우스
▶ https://t.co/JeiqrR7GXh
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/1b2lL3T97y","","","","http://bit.ly/2GU5urg,https://twitter.com/solplparty/status/979376998215798785/photo/1"
"979292193541312513","","","2018-03-29 09:40:27 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #예스24라이브홀 】
로꼬 콘서트 [LOCOMOTIVE 2018] (2018.05.05 (토) 18:00)
▶ https://t.co/YQBK5sKLbx
　
#LIVEHALL #라이브홀
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/Xio0vo6ONJ","","","","http://bit.ly/2J26cmY,https://twitter.com/solplparty/status/979292193541312513/photo/1"
"979292155649937411","","","2018-03-29 09:40:18 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #예스24라이브홀 】
THE PRIMALS Live Tour 2018 - Trial By Shadow (2018.05.27 (일) 18:00)
▶ https://t.co/mmBFWnaS9z
　
#LIVEHALL #라이브홀
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/K5T7v1DtwA","","","","http://bit.ly/2pPt4gK,https://twitter.com/solplparty/status/979292155649937411/photo/1"
"979279810810793984","","","2018-03-29 08:51:15 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.05(목) 우주히피 ‘우리의 저녁’ ＃2 티켓 오픈 안내
▶ https://t.co/r7E3zQ3BFI
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/Lhwfkw0Xal","","","","http://bit.ly/2Ic2NR5,https://twitter.com/solplparty/status/979279810810793984/photo/1"
"979261396578906112","","","2018-03-29 07:38:05 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 김제동 토크콘서트 노브레이크 시즌8 - 광주 티켓오픈 안내 : 18.04.03(화) 14:00
▶ https://t.co/uUpkAzTzNw
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2Ghdx47"
"979245102370615296","","","2018-03-29 06:33:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #PlayDB 】 #올림픽공원
유선호 팬미팅 (2018.04.14 ~ 2018.04.14) at 올림픽공원 올림픽홀
▶ https://t.co/cJHEDCnudp
　
#플레이DB #인터파크티켓 #콘서트
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/vTOR5BqLd3","","","","http://bit.ly/2Glj5Xg,https://twitter.com/solplparty/status/979245102370615296/photo/1"
"979245085685616641","","","2018-03-29 06:33:16 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #PlayDB 】 #올림픽공원
팬텀싱어 페스티벌 (2018.06.09 ~ 2018.06.10) at 올림픽공원 88잔디마당
▶ https://t.co/1A9MnXQzWq
　
#플레이DB #인터파크티켓 #콘서트
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/et6DM1iWzI","","","","http://bit.ly/2GFBbqI,https://twitter.com/solplparty/status/979245085685616641/photo/1"
"979234639561752576","","","2018-03-29 05:51:46 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.02(월) Hiphop Festival with LUDA 티켓 오픈 안내
▶ https://t.co/NG4gEkRe1b
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/dTs9HD8ubq","","","","http://bit.ly/2pK92VF,https://twitter.com/solplparty/status/979234639561752576/photo/1"
"979234612353339393","","","2018-03-29 05:51:39 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.09(월) 위아더나잇 작은 공연 ‘베이스캠프’ 티켓 오픈 안내
▶ https://t.co/dFXyH3K7cF
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/d3KPndu5ca","","","","http://bit.ly/2Gk0Rpn,https://twitter.com/solplparty/status/979234612353339393/photo/1"
"979234301572206592","","","2018-03-29 05:50:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #3시의인디살롱 】
[3시의 인디살롱] 자그마치 “포크음악 계보를 잇는 밴드가 되고싶다”
https://t.co/XO53oiqLjB
#인디음악 #인디뮤지션 #뮤지션인터뷰 #OSEN","","","","http://bit.ly/2GyYUZx"
"979231242737651712","","","2018-03-29 05:38:16 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[클래식/오페라] 드보르작 ＇ 테데움＇ / 스메타나 ＇ 몰다우＇ 티켓오픈 안내 : 18.03.29(목) 13:00
▶ https://t.co/vdXwudVWUl
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2ut6nV8"
"979231239696781312","","","2018-03-29 05:38:15 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 현대카드 슈퍼콘서트 23 SAM SMITH(샘 스미스) 티켓오픈 안내 : 18.04.18(수) 12:00
▶ https://t.co/rJnSgqWHGV
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GhNHgF"
"979231237226270720","","","2018-03-29 05:38:14 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 2018 팬텀싱어 페스티벌 티켓오픈 안내 : 18.04.06(금) 14:00
▶ https://t.co/OzIAtJyUPr
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2utGJ2m"
"979229512503246848","","","2018-03-29 05:31:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @electric_muse: 다가오는 4월 19일(목) 오랜만에 강아솔이 EBS 스페이스 공감을 찾습니다. 관람신청은 아래의 링크에서 가능해요! @asorry87
-
[EBS 스페이스 공감]
바닐라 어쿠스틱 X 강아솔 - 봄, 여전히 사랑
공연…","979229473525579776","49219598","2018-03-29 05:31:14 +0000","http://www.ebs.co.kr/space/program/4516,https://twitter.com/electric_muse/status/979229473525579776/photo/1"
"979226343878676480","","","2018-03-29 05:18:48 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
현대카드 슈퍼콘서트 23 SAM SMITH(샘 스미스) 티켓오픈 안내 : 18.04.18(수) 12:00
▶ https://t.co/SBp8ECrUCQ
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty https://t.co/XmjM13ANnb","","","","http://bit.ly/2pNYDrX,https://twitter.com/solplparty/status/979226343878676480/photo/1"
"979226321141358592","","","2018-03-29 05:18:42 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
2018 팬텀싱어 페스티벌 티켓오픈 안내 : 18.04.06(금) 14:00
▶ https://t.co/HZxkZYrt0q
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty https://t.co/I2u5IJCfJv","","","","http://bit.ly/2GnAyPa,https://twitter.com/solplparty/status/979226321141358592/photo/1"
"979203120181010432","","","2018-03-29 03:46:31 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.05(목) BLENDING 1oz．：이지형 X 훈스 티켓 오픈 안내
▶ https://t.co/4b5dFMNG5f
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/rPxA0rTw7s","","","","http://bit.ly/2pPDWfh,https://twitter.com/solplparty/status/979203120181010432/photo/1"
"979203097762332673","","","2018-03-29 03:46:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.03.30(금) DJ Soulscape Curated 06 PENOMECO 1st Solo Concert “FILM” 티켓 오픈 안내
▶ https://t.co/HU2g8F71iy
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/iLIdvMHnde","","","","http://bit.ly/2GhCt7O,https://twitter.com/solplparty/status/979203097762332673/photo/1"
"979203071405326341","","","2018-03-29 03:46:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #멜론티켓 】
[오픈] 18.04.02(월) BEON EP ‘WAVE’ 발매 기념 단독 공연 티켓 오픈 안내
▶ https://t.co/LI6uq8EESl
　
#Melon #멜론
#Melon_Ticket #티켓오픈소식
#공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/GiwVvUI4sB","","","","http://bit.ly/2pN9JgP,https://twitter.com/solplparty/status/979203071405326341/photo/1"
"979201031589580800","","","2018-03-29 03:38:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[아동/가족] (가족뮤지컬) 프랭키와 친구들 - 대구 티켓오픈 안내 : 18.04.02(월) 10:00
▶ https://t.co/M4kWCllfzn
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2I9Ov3G"
"979168349035823104","","","2018-03-29 01:28:21 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[콘서트] 자라섬 포크 페스티벌 티켓오픈 안내 : 18.04.03(화) 12:00
▶ https://t.co/39F5L8c5uW
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2pNbr1F"
"979168346062114816","","","2018-03-29 01:28:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[뮤지컬] 앤서니 브라운 - 체험뮤지컬〈신비한 놀이터〉어린이날 티켓오픈 안.. : 18.04.04(수) 11:00
▶ https://t.co/SgBPj5Mhu6
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GilGRU"
"979153267514060800","","","2018-03-29 00:28:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #인터파크티켓 】
[아동/가족] (2018 부산시민) 아기돼지 삼형제 티켓오픈 안내 : 18.04.02(월) 09:00
▶ https://t.co/ZBvLbQtpHm
　
#인터파크 #티켓오픈공지 #티켓공지
#솔플파티 #solplparty","","","","http://bit.ly/2GFi0wW"
"979023511623733248","","","2018-03-28 15:52:49 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","【 #두인디 】
라이브 클럽 데이 - Vol 36 (컨벤트 ) in CON•VENT (프리버드)
▶ https://t.co/pHcn6Ah1DA
　
#Doindie #공연일정 #티켓공지
#솔플파티 #solplparty https://t.co/MgmhSVzJpu","","","","http://bit.ly/2IadiV3,https://twitter.com/solplparty/status/979023511623733248/photo/1"
